"";"uno";"kd_br";"team";"Player";"idmatch"
"16902";"#1044467814210459349";0,88646288209607;"team_thirty_four";"Player 1";"#5429889480379396958"
"16903";"#13153488825542390354";1,02338634237605;"team_eighteen";"Player 1";"#5429889480379396958"
"16904";"#2061193794814953850";0,27807486631016;"team_thirty_three";"Player 1";"#5429889480379396958"
"16905";"#34377920";2,13541397988135;"team_sixteen";"Player 1";"#5429889480379396958"
"16906";"#2700679627145664271";0,888888888888889;"team_thirty";"Player 1";"#5429889480379396958"
"16907";"#17807216593005880116";0,933797909407665;"team_thirty_two";"Player 1";"#5429889480379396958"
"16908";"#15643728163199307664";1,04347826086957;"team_twenty_four";"Player 1";"#5429889480379396958"
"16909";"#9723031247424623884";0,847905477980666;"team_three";"Player 1";"#5429889480379396958"
"16910";"#4222897335059642069";1,39366197183099;"team_three";"Player 1";"#5429889480379396958"
"16911";"#4659255556355994881";0,216;"team_thirty_five";"Player 1";"#5429889480379396958"
"16912";"#6167790503436516762";0,359428852781881;"team_thirty_seven";"Player 1";"#5429889480379396958"
"16913";"#7409062";1,39039855072464;"team_five";"Player 1";"#5429889480379396958"
"16914";"#6630139574541407795";1,06470588235294;"team_twenty";"Player 1";"#5429889480379396958"
"16915";"#1087515126467476900";0,826556315221303;"team_nineteen";"Player 1";"#5429889480379396958"
"16916";"#20296926";0,495664739884393;"team_thirty_five";"Player 1";"#5429889480379396958"
"16917";"#15525451055378936377";0,888388549372789;"team_twenty_six";"Player 1";"#5429889480379396958"
"16918";"#7119302525490551983";0,624365482233503;"team_twenty_nine";"Player 1";"#5429889480379396958"
"16919";"#3881640398936159813";1,11203319502075;"team_thirty_six";"Player 1";"#5429889480379396958"
"16920";"#11120891665267886642";1,17282404508453;"team_eighteen";"Player 1";"#5429889480379396958"
"16921";"#11545363575058896273";1,68768154922001;"team_twenty_eight";"Player 1";"#5429889480379396958"
"16922";"#13770848494850175209";0,945819112627986;"team_eleven";"Player 1";"#5429889480379396958"
"16923";"#3839963603046254260";0,819222903885481;"axis";"Player 1";"#5429889480379396958"
"16924";"#10499780582484657277";0,80426599749059;"team_thirty";"Player 1";"#5429889480379396958"
"16925";"#8471975766278755110";0,713733075435203;"team_nineteen";"Player 1";"#5429889480379396958"
"16926";"#9703292146919862375";1,08489126287676;"team_twenty_nine";"Player 1";"#5429889480379396958"
"16927";"#8649357037665212271";1,23744006670836;"team_twenty";"Player 1";"#5429889480379396958"
"16928";"#9033378880633959144";1,28366111951589;"team_twenty_five";"Player 1";"#5429889480379396958"
"16929";"#8108971743856325427";0,356132075471698;"team_thirty_seven";"Player 1";"#5429889480379396958"
"16930";"#4092278638287076309";0,938323668950975;"team_nine";"Player 1";"#5429889480379396958"
"16931";"#12444228688606402913";1,14575411913815;"team_nine";"Player 1";"#5429889480379396958"
"16932";"#11934411454963395714";0,827903091060986;"team_thirty_two";"Player 1";"#5429889480379396958"
"16933";"#16977393201696040670";0,690973590855341;"team_thirty_seven";"Player 1";"#5429889480379396958"
"16934";"#13196137102314939056";1,13165743502343;"team_seventeen";"Player 1";"#5429889480379396958"
"16935";"#964534876291024098";0,915737298636927;"team_twelve";"Player 1";"#5429889480379396958"
"16936";"#13073456752986374014";1,24719101123595;"team_twenty_four";"Player 1";"#5429889480379396958"
"16937";"#15105236";1,11066126855601;"team_fifteen";"Player 1";"#5429889480379396958"
"16938";"#7837461347479138404";0,901201084850833;"team_ten";"Player 1";"#5429889480379396958"
"16939";"#16506811322847666849";4,6986092265943;"team_sixteen";"Player 1";"#5429889480379396958"
"16940";"#9712990732342744957";0,79443359375;"team_eight";"Player 1";"#5429889480379396958"
"16941";"#16970353149234460938";0,795702592087312;"team_nineteen";"Player 1";"#5429889480379396958"
"16942";"#8791839787269088196";1,46689553702795;"team_twenty_six";"Player 1";"#5429889480379396958"
"16943";"#10398206256472685204";0,709713024282561;"team_seventeen";"Player 1";"#5429889480379396958"
"16944";"#7654863358599906488";1,59464021945558;"team_five";"Player 1";"#5429889480379396958"
"16945";"#1823234667569686962";0,91492652745553;"team_seven";"Player 1";"#5429889480379396958"
"16946";"#6585800519210545634";1,25620860927152;"team_eleven";"Player 1";"#5429889480379396958"
"16947";"#2680372244070102691";0,994230411315838;"team_fifteen";"Player 1";"#5429889480379396958"
"16948";"#6918123861183353950";0,926748971193416;"team_twenty_two";"Player 1";"#5429889480379396958"
"16949";"#17603509178511568840";1,16408222142084;"team_twenty_seven";"Player 1";"#5429889480379396958"
"16950";"#3981318065679343259";1,04937272359369;"team_thirty_one";"Player 1";"#5429889480379396958"
"16951";"#11049133641952782458";2,24067204887628;"team_sixteen";"Player 1";"#5429889480379396958"
"16952";"#1735436007320580665";1,18627637331306;"team_seven";"Player 1";"#5429889480379396958"
"16953";"#16496050619998284183";1,41737288135593;"team_thirteen";"Player 1";"#5429889480379396958"
"16954";"#15465654389284837000";1,04651162790698;"team_fourteen";"Player 1";"#5429889480379396958"
"16955";"#18143202109764013485";0,82219419924338;"team_fourteen";"Player 1";"#5429889480379396958"
"16956";"#16298547340962379045";1,54140127388535;"team_seventeen";"Player 1";"#5429889480379396958"
"16957";"#6707869743602177567";1,13862718707941;"team_eighteen";"Player 1";"#5429889480379396958"
"16958";"#14608211588242016426";0,83634797588286;"team_five";"Player 1";"#5429889480379396958"
"16959";"#14739473103511218970";0,00757575757575758;"team_twenty_eight";"Player 1";"#5429889480379396958"
"16960";"#15807011955911911562";1,98484848484848;"axis";"Player 1";"#5429889480379396958"
"16961";"#8429909159537452115";1,01294879340789;"team_twenty_one";"Player 1";"#5429889480379396958"
"16962";"#18306301285770083425";0,969348659003831;"team_ten";"Player 1";"#5429889480379396958"
"16963";"#969917783606021435";0,0487804878048781;"team_thirty_three";"Player 1";"#5429889480379396958"
"16964";"#7429586477262353088";0,500305530094714;"team_twenty_nine";"Player 1";"#5429889480379396958"
"16965";"#14228031832482238106";0,626086956521739;"team_fourteen";"Player 1";"#5429889480379396958"
"16966";"#188996256775514750";1,25464378086057;"team_twenty_one";"Player 1";"#5429889480379396958"
"16967";"#5981931583851250152";0,850098619329389;"team_thirty_three";"Player 1";"#5429889480379396958"
"16968";"#15956394635253946969";1,10956443646161;"allies";"Player 1";"#5429889480379396958"
"16969";"#9046671774676296476";1,5654501216545;"team_three";"Player 1";"#5429889480379396958"
"16970";"#21087026";1,21230954290297;"team_twenty_two";"Player 1";"#5429889480379396958"
"16971";"#14395287727877727214";1,85238970588235;"team_ten";"Player 1";"#5429889480379396958"
"16972";"#13660236805748064652";0,559652928416486;"team_seventeen";"Player 1";"#5429889480379396958"
"16973";"#17622952664800002784";0,779463243873979;"team_twenty_three";"Player 1";"#5429889480379396958"
"16974";"#2684395171164011913";1,96918223732104;"team_nine";"Player 1";"#5429889480379396958"
"16975";"#30931628";1,34542124542125;"team_twenty_three";"Player 1";"#5429889480379396958"
"16976";"#13290310360391415077";0,849007765314927;"team_fifteen";"Player 1";"#5429889480379396958"
"16977";"#528592743698289900";0,831043554516223;"team_twenty_one";"Player 1";"#5429889480379396958"
"16978";"#10971854868507129708";0,0905829596412556;"team_twenty_nine";"Player 1";"#5429889480379396958"
"16979";"#13786198955064881523";0,998636983189459;"team_thirteen";"Player 1";"#5429889480379396958"
"16980";"#12065611357556784892";0,709180216802168;"team_thirty_eight";"Player 1";"#5429889480379396958"
"16981";"#3960680838859458877";1,50333951762523;"team_thirty_four";"Player 1";"#5429889480379396958"
"16982";"#6506200831898383115";1,51813471502591;"team_twenty_one";"Player 1";"#5429889480379396958"
"16983";"#6854202164330097212";1,13616360341703;"team_six";"Player 1";"#5429889480379396958"
"16984";"#6473835057478301039";1,77431026684758;"team_four";"Player 1";"#5429889480379396958"
"16985";"#13526849961704278153";1,71101039722741;"allies";"Player 1";"#5429889480379396958"
"16986";"#10041529893560472911";0,873338987842805;"team_twenty_two";"Player 1";"#5429889480379396958"
"16987";"#3727286265364975593";1,19457627118644;"allies";"Player 1";"#5429889480379396958"
"16988";"#10743174";1,12157094927965;"team_ten";"Player 1";"#5429889480379396958"
"16989";"#7683580899630328528";0,698056801195815;"team_thirty_five";"Player 1";"#5429889480379396958"
"16990";"#17931998151475258852";0,223880597014925;"team_thirty_five";"Player 1";"#5429889480379396958"
"16991";"#16266714459958510318";0,9495130702204;"team_four";"Player 1";"#5429889480379396958"
"16992";"#17717649370352362485";0,943149069950223;"team_thirty";"Player 1";"#5429889480379396958"
"16993";"#9989159056719983112";2,03176352705411;"team_eight";"Player 1";"#5429889480379396958"
"16994";"#559029921902415188";1,19307170542636;"axis";"Player 1";"#5429889480379396958"
"16995";"#12585570584415405433";1,14333333333333;"team_twenty_five";"Player 1";"#5429889480379396958"
"16996";"#3244581104243463413";1,35515320334262;"team_five";"Player 1";"#5429889480379396958"
"16997";"#12290389157602366587";0,89010989010989;"team_six";"Player 1";"#5429889480379396958"
"16998";"#10891988222051974688";1,49357707509881;"team_fourteen";"Player 1";"#5429889480379396958"
"16999";"#2869123094850670453";1,44496487119438;"team_fifty";"Player 2";"#5587769178019257684"
"17000";"#17022556295940434385";1,33078393881453;"team_seven";"Player 2";"#5587769178019257684"
"17001";"#3910947171690387965";2,34617629889084;"allies";"Player 2";"#5587769178019257684"
"17002";"#12956576";2,0432033719705;"team_twenty";"Player 2";"#5587769178019257684"
"17003";"#3448852249315613514";1,41292639138241;"team_eight";"Player 2";"#5587769178019257684"
"17004";"#510844017197654552";0,445088676671214;"team_twelve";"Player 2";"#5587769178019257684"
"17005";"#4080911616547496369";0,955941255006676;"team_twenty_two";"Player 2";"#5587769178019257684"
"17006";"#17311769870590199621";0,806857638888889;"team_forty_three";"Player 2";"#5587769178019257684"
"17007";"#17757426";1,64487179487179;"team_sixty";"Player 2";"#5587769178019257684"
"17008";"#12261726503491127992";1,77116350985698;"team_fifty_five";"Player 2";"#5587769178019257684"
"17009";"#16151574623525146027";1,94876571960876;"allies";"Player 2";"#5587769178019257684"
"17010";"#4825319194252687764";1,37814726840855;"team_sixty_eight";"Player 2";"#5587769178019257684"
"17011";"#8332394707053269886";1,02046880158468;"team_twenty_three";"Player 2";"#5587769178019257684"
"17012";"#10830558855000896457";0,851261620185923;"team_fifty_eight";"Player 2";"#5587769178019257684"
"17013";"#11598922818496882426";0,835182767624021;"team_thirty_eight";"Player 2";"#5587769178019257684"
"17014";"#12449621146899985521";0,459152016546019;"team_eleven";"Player 2";"#5587769178019257684"
"17015";"#10602346761075477030";1,40703091910208;"team_sixty_four";"Player 2";"#5587769178019257684"
"17016";"#18015184053823789097";1,28215926493109;"team_thirty_nine";"Player 2";"#5587769178019257684"
"17017";"#1277273423995027359";1,34242265338228;"team_twenty_nine";"Player 2";"#5587769178019257684"
"17018";"#13447465359282996902";0,72703917790623;"team_fifty_two";"Player 2";"#5587769178019257684"
"17019";"#4935838440017875435";1,64138405132906;"team_fifty_nine";"Player 2";"#5587769178019257684"
"17020";"#7393645668971076861";1,33951074870274;"team_five";"Player 2";"#5587769178019257684"
"17021";"#16132692797023894267";1,10897083104018;"team_twenty_two";"Player 2";"#5587769178019257684"
"17022";"#10592701465442783016";1,60386473429952;"axis";"Player 2";"#5587769178019257684"
"17023";"#15531194172205538379";0,980580010357328;"team_fifty_eight";"Player 2";"#5587769178019257684"
"17024";"#9280336066880268369";1,26109751835023;"team_seventy_one";"Player 2";"#5587769178019257684"
"17025";"#1982499457194368145";1,49420849420849;"team_forty_nine";"Player 2";"#5587769178019257684"
"17026";"#17957388010058313054";1,22437673130194;"team_thirty_two";"Player 2";"#5587769178019257684"
"17027";"#12775572919092106066";0,910748560460653;"team_forty_seven";"Player 2";"#5587769178019257684"
"17028";"#2118460038428027893";1,0256183745583;"team_thirty_six";"Player 2";"#5587769178019257684"
"17029";"#16474694182308499850";0,852373068432671;"team_thirty_seven";"Player 2";"#5587769178019257684"
"17030";"#13998968";1,26344537815126;"team_nine";"Player 2";"#5587769178019257684"
"17031";"#8136682530852044918";1,63339005483078;"team_fourteen";"Player 2";"#5587769178019257684"
"17032";"#4144929691171275827";1,47010869565217;"team_eight";"Player 2";"#5587769178019257684"
"17033";"#9625481202657360830";0,834076717216771;"team_twenty_four";"Player 2";"#5587769178019257684"
"17034";"#11820349748798732199";2,47068145800317;"team_four";"Player 2";"#5587769178019257684"
"17035";"#10773230860835151126";1,3764495985727;"team_thirty_seven";"Player 2";"#5587769178019257684"
"17036";"#10062261381257714525";2,76504481434059;"team_forty_three";"Player 2";"#5587769178019257684"
"17037";"#16982646127209976628";1,14117647058824;"team_seventy_four";"Player 2";"#5587769178019257684"
"17038";"#9423944259051711392";1,35330261136713;"team_eighteen";"Player 2";"#5587769178019257684"
"17039";"#17750178";1,75160310496119;"team_forty_five";"Player 2";"#5587769178019257684"
"17040";"#14796483811528526962";1,14438943894389;"team_sixty_two";"Player 2";"#5587769178019257684"
"17041";"#7237369756457659614";0,853067047075606;"team_twenty_eight";"Player 2";"#5587769178019257684"
"17042";"#13817954";1,28020347604917;"team_twenty";"Player 2";"#5587769178019257684"
"17043";"#3649251149193364414";3,66858457997699;"team_twenty_one";"Player 2";"#5587769178019257684"
"17044";"#11085647369192799239";1,7792012057272;"team_sixty_three";"Player 2";"#5587769178019257684"
"17045";"#930616561609950519";1,09470068694799;"team_thirty_one";"Player 2";"#5587769178019257684"
"17046";"#12911162208521122452";0,888637830858618;"team_thirty";"Player 2";"#5587769178019257684"
"17047";"#15298059907814678123";1,50028376844495;"team_thirty_four";"Player 2";"#5587769178019257684"
"17048";"#1064658969861598067";0,864;"team_fifty";"Player 2";"#5587769178019257684"
"17049";"#5176572849432770095";0,747757847533632;"team_fifty_one";"Player 2";"#5587769178019257684"
"17050";"#15845288587546504771";2,19704433497537;"team_thirteen";"Player 2";"#5587769178019257684"
"17051";"#4082698379296174932";0,967965367965368;"team_twenty_four";"Player 2";"#5587769178019257684"
"17052";"#7083233789587458837";1,5761957730812;"team_twenty_six";"Player 2";"#5587769178019257684"
"17053";"#376341553612147430";1,62115621156212;"team_twenty_nine";"Player 2";"#5587769178019257684"
"17054";"#8673126992601373374";1,38765705838877;"team_sixty_seven";"Player 2";"#5587769178019257684"
"17055";"#473732528031735509";1,48804185351271;"team_thirty_five";"Player 2";"#5587769178019257684"
"17056";"#8022720";1,70589645254075;"team_four";"Player 2";"#5587769178019257684"
"17057";"#6154020376182159133";2,16612377850163;"team_thirty_two";"Player 2";"#5587769178019257684"
"17058";"#15423253811640936388";1,37446808510638;"team_sixty";"Player 2";"#5587769178019257684"
"17059";"#9113987222538602439";1,05646527385658;"team_seventy_five";"Player 2";"#5587769178019257684"
"17060";"#13240175864452936617";1,01433185304804;"team_fifty_four";"Player 2";"#5587769178019257684"
"17061";"#17509298438523174083";1,60932203389831;"team_fifty_six";"Player 2";"#5587769178019257684"
"17062";"#18360002747441880864";1,33376406202493;"team_seventy_one";"Player 2";"#5587769178019257684"
"17063";"#14898178793878125298";1,05059523809524;"team_forty_two";"Player 2";"#5587769178019257684"
"17064";"#16111610655277887196";1,17368421052632;"team_twenty_five";"Player 2";"#5587769178019257684"
"17065";"#10345900240312145728";0,879885605338418;"team_sixty_nine";"Player 2";"#5587769178019257684"
"17066";"#16242892";0;"team_sixty_six";"Player 2";"#5587769178019257684"
"17067";"#1750834865477390629";1,0755873340143;"team_fifty_five";"Player 2";"#5587769178019257684"
"17068";"#8666344166981074865";1,05074320861097;"team_forty_seven";"Player 2";"#5587769178019257684"
"17069";"#3400295268341801620";0,82;"team_nine";"Player 2";"#5587769178019257684"
"17070";"#4197488513262886995";0,746680286006129;"team_fifty_two";"Player 2";"#5587769178019257684"
"17071";"#15405740364881700559";1,57307533964594;"team_seventy";"Player 2";"#5587769178019257684"
"17072";"#1351334268722308125";1,31161137440758;"team_ten";"Player 2";"#5587769178019257684"
"17073";"#15801157082785916653";1,21419127368885;"team_eleven";"Player 2";"#5587769178019257684"
"17074";"#12589420415187546861";0,782768102658112;"team_three";"Player 2";"#5587769178019257684"
"17075";"#7880468544911848235";1,17813267813268;"team_seventy_two";"Player 2";"#5587769178019257684"
"17076";"#35701082";1,4690038477982;"team_six";"Player 2";"#5587769178019257684"
"17077";"#3455121826883013900";0,574596774193548;"team_sixty_six";"Player 2";"#5587769178019257684"
"17078";"#11910661142922360754";0,971471471471472;"team_forty";"Player 2";"#5587769178019257684"
"17079";"#451688430697654264";0,544968833481745;"team_forty_eight";"Player 2";"#5587769178019257684"
"17080";"#13454521250030148295";0,605150214592275;"axis";"Player 2";"#5587769178019257684"
"17081";"#9918674577523812381";1,64285714285714;"team_seventeen";"Player 2";"#5587769178019257684"
"17082";"#15157454085820491455";0,80952380952381;"team_twelve";"Player 2";"#5587769178019257684"
"17083";"#14011087760021555900";0,653582554517134;"team_fifty_six";"Player 2";"#5587769178019257684"
"17084";"#15826543911835000631";0,236842105263158;"team_sixty_one";"Player 2";"#5587769178019257684"
"17085";"#13996711530320398016";1,47771023302938;"team_fifty_nine";"Player 2";"#5587769178019257684"
"17086";"#2992412252045343778";0,986512524084778;"team_fifty_three";"Player 2";"#5587769178019257684"
"17087";"#947903554028024231";2,7042818911686;"team_twenty_one";"Player 2";"#5587769178019257684"
"17088";"#11849460956477300726";0,983796296296296;"team_fifty_seven";"Player 2";"#5587769178019257684"
"17089";"#13653483760011048080";0,826016260162602;"team_forty_two";"Player 2";"#5587769178019257684"
"17090";"#8623458402057245105";0,905394190871369;"team_twenty_three";"Player 2";"#5587769178019257684"
"17091";"#4564649";0,971581155826817;"team_thirty_four";"Player 2";"#5587769178019257684"
"17092";"#16315786573579211320";1,20696781812814;"team_sixty_five";"Player 2";"#5587769178019257684"
"17093";"#18384784718881383730";1,71465131158029;"team_sixty_two";"Player 2";"#5587769178019257684"
"17094";"#7503034504832839140";1,62131029517639;"team_thirty_three";"Player 2";"#5587769178019257684"
"17095";"#10351104320796712005";1,12265758091993;"team_twenty_five";"Player 2";"#5587769178019257684"
"17096";"#498719787849396210";1,94098573281453;"team_thirty_eight";"Player 2";"#5587769178019257684"
"17097";"#37612444";1,05688073394495;"team_forty_eight";"Player 2";"#5587769178019257684"
"17098";"#7873885021314216634";1,43008536944363;"team_sixty_four";"Player 2";"#5587769178019257684"
"17099";"#2554209149924611442";1,17125984251968;"team_fifty_four";"Player 2";"#5587769178019257684"
"17100";"#6323104194702332839";1,04669603524229;"team_three";"Player 2";"#5587769178019257684"
"17101";"#15554689314377938743";1,5513409035999;"team_forty_one";"Player 2";"#5587769178019257684"
"17102";"#5617149000078136083";1,56725468577729;"team_thirty_one";"Player 2";"#5587769178019257684"
"17103";"#17520627173483224296";1,19959677419355;"team_sixty_one";"Player 2";"#5587769178019257684"
"17104";"#11451226";1,42587434230888;"team_sixty_five";"Player 2";"#5587769178019257684"
"17105";"#7307098";1,38192119495236;"team_seventy_three";"Player 2";"#5587769178019257684"
"17106";"#215228513486091198";0,735205616850552;"team_seventy_two";"Player 2";"#5587769178019257684"
"17107";"#13830342";1,5415198792149;"team_ten";"Player 2";"#5587769178019257684"
"17108";"#17972442678375170595";1,3625843780135;"team_seventy_three";"Player 2";"#5587769178019257684"
"17109";"#17659262535369642343";2,45420560747664;"team_twenty_seven";"Player 2";"#5587769178019257684"
"17110";"#13523147243533126848";2,21762349799733;"team_nineteen";"Player 2";"#5587769178019257684"
"17111";"#13088624142501425817";1,33791574279379;"team_seventy";"Player 2";"#5587769178019257684"
"17112";"#1813248632200706086";0,426465546794652;"team_forty_nine";"Player 2";"#5587769178019257684"
"17113";"#512596860696584381";8,65;"team_fifty_three";"Player 2";"#5587769178019257684"
"17114";"#15471280661514020541";1,51729686242961;"team_nineteen";"Player 2";"#5587769178019257684"
"17115";"#6558707630797489543";0,780474351902923;"team_twenty_seven";"Player 2";"#5587769178019257684"
"17116";"#16388010926671800008";1,38920817369093;"team_sixty_nine";"Player 2";"#5587769178019257684"
"17117";"#46954445878371856";1,06211180124224;"team_thirty_six";"Player 2";"#5587769178019257684"
"17118";"#3728070014058478952";0,827565270188221;"team_thirteen";"Player 2";"#5587769178019257684"
"17119";"#2802625032132322297";1,18624919302776;"team_forty_four";"Player 2";"#5587769178019257684"
"17120";"#4577584316427972937";1,22177419354839;"team_seventeen";"Player 2";"#5587769178019257684"
"17121";"#1376303011615492106";0,819130434782609;"team_fifty_seven";"Player 2";"#5587769178019257684"
"17122";"#4632372328952105672";0,864249186424919;"team_sixteen";"Player 2";"#5587769178019257684"
"17123";"#7256765083449289990";0,817684594348222;"team_thirty_three";"Player 2";"#5587769178019257684"
"17124";"#4768848708702703243";2,13252279635258;"team_fourteen";"Player 2";"#5587769178019257684"
"17125";"#16641511952028534353";1,15145535273804;"team_thirty_five";"Player 2";"#5587769178019257684"
"17126";"#10388913353941103644";0,855482566953007;"team_fifty_one";"Player 2";"#5587769178019257684"
"17127";"#15625423761422708465";1,87777373590397;"team_six";"Player 2";"#5587769178019257684"
"17128";"#6690988005614088812";0,61259842519685;"team_seventy_five";"Player 2";"#5587769178019257684"
"17129";"#35909566";0,923217550274223;"team_five";"Player 2";"#5587769178019257684"
"17130";"#1598229092557026555";0,699205448354143;"team_sixty_eight";"Player 2";"#5587769178019257684"
"17131";"#10587974157961278103";1,0618084700496;"team_thirty";"Player 2";"#5587769178019257684"
"17132";"#18318113728035806189";1,61729530818767;"team_sixteen";"Player 2";"#5587769178019257684"
"17133";"#8761487937665929447";0,861635220125786;"team_eighteen";"Player 2";"#5587769178019257684"
"17134";"#16907224579555298487";1,42285041224971;"team_forty_six";"Player 2";"#5587769178019257684"
"17135";"#17965458035234066734";0,774202271498107;"team_sixty_seven";"Player 2";"#5587769178019257684"
"17136";"#485604596003385234";0,9;"team_forty_six";"Player 2";"#5587769178019257684"
"17137";"#4628094192245626458";1,07051712558764;"team_sixty_three";"Player 2";"#5587769178019257684"
"17138";"#11959613496587886967";1,07257304429783;"team_thirty_nine";"Player 2";"#5587769178019257684"
"17139";"#4707866049116010230";0,980627663696242;"team_forty_four";"Player 2";"#5587769178019257684"
"17140";"#8766075147530125396";0,936807095343681;"team_twenty_eight";"Player 2";"#5587769178019257684"
"17141";"#15201841583754011033";9,2;"team_seven";"Player 2";"#5587769178019257684"
"17142";"#13502193301399682253";1,64226918798665;"team_fifteen";"Player 2";"#5587769178019257684"
"17143";"#5581193142080109496";3,95126718352987;"team_fifteen";"Player 2";"#5587769178019257684"
"17144";"#10370728292104841682";0,716599190283401;"team_forty";"Player 2";"#5587769178019257684"
"17145";"#12619601457155912392";0,924365725227381;"team_forty_one";"Player 2";"#5587769178019257684"
"17146";"#17152935877309406242";0,483870967741935;"team_seventy_four";"Player 2";"#5587769178019257684"
"17147";"#12105163894958108204";1,21454112038141;"team_twenty_six";"Player 2";"#5587769178019257684"
"17148";"#11598157785987243346";1,88135407537248;"team_forty_five";"Player 2";"#5587769178019257684"
"17149";"#12956576";2,0432033719705;"team_eighteen";"Player 1";"#559119196849300482"
"17150";"#14487730756290936689";0,996422182468694;"team_fifteen";"Player 1";"#559119196849300482"
"17151";"#8676237528169793886";0,985684539302447;"team_fifty";"Player 1";"#559119196849300482"
"17152";"#7971824672038806159";2,18888888888889;"allies";"Player 1";"#559119196849300482"
"17153";"#8745591203741568698";1,17960426179604;"team_thirteen";"Player 1";"#559119196849300482"
"17154";"#37084842";1,11023622047244;"team_five";"Player 1";"#559119196849300482"
"17155";"#13195513366374189842";1,8575327510917;"team_forty_four";"Player 1";"#559119196849300482"
"17156";"#27366232";0,849571317225253;"team_forty_six";"Player 1";"#559119196849300482"
"17157";"#2485011742749296348";0,783783783783784;"team_thirty_eight";"Player 1";"#559119196849300482"
"17158";"#15146074256059282588";1,10734011046186;"team_twenty_two";"Player 1";"#559119196849300482"
"17159";"#13423859603845124580";0,9221140472879;"team_thirty_nine";"Player 1";"#559119196849300482"
"17160";"#1287356355416247863";0,727272727272727;"team_thirty_six";"Player 1";"#559119196849300482"
"17161";"#16055338786620697477";1,21223588773258;"team_thirty_five";"Player 1";"#559119196849300482"
"17162";"#17977287548826652040";1,58675324675325;"team_seventeen";"Player 1";"#559119196849300482"
"17163";"#1046555253284029943";1,15002727768685;"team_fifteen";"Player 1";"#559119196849300482"
"17164";"#12755687016621880406";0,689879294336119;"team_fifty_one";"Player 1";"#559119196849300482"
"17165";"#9633233403157357795";0,935200668896321;"team_thirty_seven";"Player 1";"#559119196849300482"
"17166";"#11324294985221506788";0,711191335740072;"team_forty_six";"Player 1";"#559119196849300482"
"17167";"#2955725581802889981";1,53658536585366;"team_twelve";"Player 1";"#559119196849300482"
"17168";"#2594342531695827715";0,977162629757785;"team_twenty_five";"Player 1";"#559119196849300482"
"17169";"#13290429408650296347";0,889373297002725;"team_thirty_seven";"Player 1";"#559119196849300482"
"17170";"#12426997144908164937";0,738408700629651;"team_thirty_five";"Player 1";"#559119196849300482"
"17171";"#5064023897704166485";1,10466138962181;"team_twenty_five";"Player 1";"#559119196849300482"
"17172";"#7741494341794538030";1,32490974729242;"team_forty_three";"Player 1";"#559119196849300482"
"17173";"#7206152272584727472";1,42330097087379;"team_ten";"Player 1";"#559119196849300482"
"17174";"#11883969178614512306";0,27;"team_forty_six";"Player 1";"#559119196849300482"
"17175";"#18272566962320028817";3,23191566703017;"team_four";"Player 1";"#559119196849300482"
"17176";"#11011165850583278040";1,29498639720171;"team_twelve";"Player 1";"#559119196849300482"
"17177";"#2563896337587834985";5,09574468085106;"axis";"Player 1";"#559119196849300482"
"17178";"#4000586101521399151";1,1883788254756;"team_forty_five";"Player 1";"#559119196849300482"
"17179";"#16729528784247755978";1,10818628868962;"team_twenty_two";"Player 1";"#559119196849300482"
"17180";"#698599237529096551";0,948910593538693;"team_nine";"Player 1";"#559119196849300482"
"17181";"#1496867544993915256";1,29844579972457;"allies";"Player 1";"#559119196849300482"
"17182";"#989687326242275412";1,2678107124285;"team_fifty_three";"Player 1";"#559119196849300482"
"17183";"#5676727872588606597";0,99390774586597;"team_twenty_three";"Player 1";"#559119196849300482"
"17184";"#16409832325318608478";1,77445070970251;"team_forty_two";"Player 1";"#559119196849300482"
"17185";"#16367110670179253292";1,37365142075672;"team_thirty_one";"Player 1";"#559119196849300482"
"17186";"#16781081499903779562";2,22505592841163;"team_twenty";"Player 1";"#559119196849300482"
"17187";"#7025604977581488679";0,797010228166798;"team_thirty_eight";"Player 1";"#559119196849300482"
"17188";"#16082904";2,31280940594059;"team_forty_two";"Player 1";"#559119196849300482"
"17189";"#13090399811550746128";0,829063604240283;"team_seventeen";"Player 1";"#559119196849300482"
"17190";"#13221485385946626698";0,333763718528083;"team_forty_three";"Player 1";"#559119196849300482"
"17191";"#3424903409472008644";0,954545454545455;"team_forty_four";"Player 1";"#559119196849300482"
"17192";"#17195443317488623021";1,10611882944132;"team_twelve";"Player 1";"#559119196849300482"
"17193";"#7284518693237459797";1,19465546518902;"team_twenty_four";"Player 1";"#559119196849300482"
"17194";"#11850219617158102311";0,636165577342048;"team_forty_one";"Player 1";"#559119196849300482"
"17195";"#12039829897687454149";1,09785743716522;"team_thirty_one";"Player 1";"#559119196849300482"
"17196";"#17303121323696244600";1,36474936474936;"team_forty_nine";"Player 1";"#559119196849300482"
"17197";"#13817954";1,28020347604917;"team_eighteen";"Player 1";"#559119196849300482"
"17198";"#11060200947890926725";1,39658703071672;"team_forty_four";"Player 1";"#559119196849300482"
"17199";"#8507759518137306840";1,01704545454545;"team_fifteen";"Player 1";"#559119196849300482"
"17200";"#16294410279461029941";1,13306821657999;"team_thirty_seven";"Player 1";"#559119196849300482"
"17201";"#15402020072513243763";0,973412462908012;"team_twenty_six";"Player 1";"#559119196849300482"
"17202";"#3342734913651666491";1,42139384116694;"team_twenty_one";"Player 1";"#559119196849300482"
